Code,Code,county_and_state,county,state,Year,Labor Force,Employed,Unemployed,Unemployment_Rate_percent
51,67,"Franklin County, VA",Franklin County,VA,2015,"26,550","25,328","1,222",4.6
51,69,"Frederick County, VA",Frederick County,VA,2015,"44,796","43,043","1,753",3.9
51,71,"Giles County, VA",Giles County,VA,2015,"7,974","7,567",407,5.1
51,73,"Gloucester County, VA",Gloucester County,VA,2015,"19,169","18,399",770,4
51,75,"Goochland County, VA",Goochland County,VA,2015,"10,659","10,220",439,4.1
51,77,"Grayson County, VA",Grayson County,VA,2015,"7,071","6,659",412,5.8
51,79,"Greene County, VA",Greene County,VA,2015,"9,888","9,525",363,3.7
51,81,"Greensville County, VA",Greensville County,VA,2015,"4,188","3,966",222,5.3
51,83,"Halifax County, VA",Halifax County,VA,2015,"15,255","14,299",956,6.3
51,85,"Hanover County, VA",Hanover County,VA,2015,"56,465","54,307","2,158",3.8
51,87,"Henrico County, VA",Henrico County,VA,2015,"177,634","170,112","7,522",4.2
51,89,"Henry County, VA",Henry County,VA,2015,"22,437","21,019","1,418",6.3
51,91,"Highland County, VA",Highland County,VA,2015,"1,345","1,298",47,3.5
51,93,"Isle of Wight County, VA",Isle of Wight County,VA,2015,"18,876","18,026",850,4.5
51,95,"James City County, VA",James City County,VA,2015,"34,430","32,960","1,470",4.3
51,97,"King and Queen County, VA",King and Queen County,VA,2015,"3,645","3,472",173,4.7
51,99,"King George County, VA",King George County,VA,2015,"12,101","11,533",568,4.7
51,101,"King William County, VA",King William County,VA,2015,"8,739","8,375",364,4.2
51,103,"Lancaster County, VA",Lancaster County,VA,2015,"5,147","4,813",334,6.5
51,105,"Lee County, VA",Lee County,VA,2015,"8,601","7,989",612,7.1
51,107,"Loudoun County, VA",Loudoun County,VA,2015,"200,891","193,830","7,061",3.5
51,109,"Louisa County, VA",Louisa County,VA,2015,"18,866","18,078",788,4.2
51,111,"Lunenburg County, VA",Lunenburg County,VA,2015,"5,305","5,038",267,5
51,113,"Madison County, VA",Madison County,VA,2015,"7,255","7,011",244,3.4
51,115,"Mathews County, VA",Mathews County,VA,2015,"4,090","3,920",170,4.2
51,117,"Mecklenburg County, VA",Mecklenburg County,VA,2015,"12,561","11,803",758,6
51,119,"Middlesex County, VA",Middlesex County,VA,2015,"5,000","4,791",209,4.2
51,121,"Montgomery County, VA",Montgomery County,VA,2015,"49,925","47,798","2,127",4.3
51,125,"Nelson County, VA",Nelson County,VA,2015,"7,296","7,003",293,4
51,127,"New Kent County, VA",New Kent County,VA,2015,"11,258","10,835",423,3.8
51,131,"Northampton County, VA",Northampton County,VA,2015,"6,120","5,752",368,6
51,133,"Northumberland County, VA",Northumberland County,VA,2015,"5,483","5,154",329,6
51,135,"Nottoway County, VA",Nottoway County,VA,2015,"7,158","6,838",320,4.5
51,137,"Orange County, VA",Orange County,VA,2015,"16,118","15,388",730,4.5
51,139,"Page County, VA",Page County,VA,2015,"11,684","10,891",793,6.8
51,141,"Patrick County, VA",Patrick County,VA,2015,"7,667","7,258",409,5.3
51,143,"Pittsylvania County, VA",Pittsylvania County,VA,2015,"30,185","28,606","1,579",5.2
51,145,"Powhatan County, VA",Powhatan County,VA,2015,"13,442","12,915",527,3.9
51,147,"Prince Edward County, VA",Prince Edward County,VA,2015,"10,096","9,473",623,6.2
51,149,"Prince George County, VA",Prince George County,VA,2015,"14,928","14,133",795,5.3
51,153,"Prince William County, VA",Prince William County,VA,2015,"232,296","222,831","9,465",4.1
51,155,"Pulaski County, VA",Pulaski County,VA,2015,"16,373","15,556",817,5
51,157,"Rappahannock County, VA",Rappahannock County,VA,2015,"3,749","3,596",153,4.1
51,159,"Richmond County, VA",Richmond County,VA,2015,"3,915","3,739",176,4.5
51,161,"Roanoke County, VA",Roanoke County,VA,2015,"49,273","47,365","1,908",3.9
51,163,"Rockbridge County, VA",Rockbridge County,VA,2015,"10,363","9,882",481,4.6
51,165,"Rockingham County, VA",Rockingham County,VA,2015,"40,273","38,639","1,634",4.1
51,167,"Russell County, VA",Russell County,VA,2015,"11,465","10,723",742,6.5
51,169,"Scott County, VA",Scott County,VA,2015,"9,537","9,052",485,5.1
51,171,"Shenandoah County, VA",Shenandoah County,VA,2015,"21,120","20,230",890,4.2
51,173,"Smyth County, VA",Smyth County,VA,2015,"13,509","12,641",868,6.4
51,175,"Southampton County, VA",Southampton County,VA,2015,"9,234","8,869",365,4
51,177,"Spotsylvania County, VA",Spotsylvania County,VA,2015,"64,057","61,127","2,930",4.6
51,179,"Stafford County, VA",Stafford County,VA,2015,"66,918","63,975","2,943",4.4
51,181,"Surry County, VA",Surry County,VA,2015,"3,731","3,545",186,5
51,183,"Sussex County, VA",Sussex County,VA,2015,"4,088","3,812",276,6.8
51,185,"Tazewell County, VA",Tazewell County,VA,2015,"16,670","15,454","1,216",7.3
51,187,"Warren County, VA",Warren County,VA,2015,"19,697","18,773",924,4.7
51,191,"Washington County, VA",Washington County,VA,2015,"27,083","25,804","1,279",4.7
51,193,"Westmoreland County, VA",Westmoreland County,VA,2015,"8,954","8,478",476,5.3
51,195,"Wise County, VA",Wise County,VA,2015,"13,831","12,701","1,130",8.2
51,197,"Wythe County, VA",Wythe County,VA,2015,"13,694","12,961",733,5.4
51,199,"York County, VA",York County,VA,2015,"32,121","30,763","1,358",4.2
51,510,"Alexandria city, VA",Alexandria city,VA,2015,"94,551","91,485","3,066",3.2
51,520,"Bristol city, VA",Bristol city,VA,2015,"7,541","7,143",398,5.3
51,530,"Buena Vista city, VA",Buena Vista city,VA,2015,"3,307","3,141",166,5
51,540,"Charlottesville city, VA",Charlottesville city,VA,2015,"24,746","23,846",900,3.6
51,550,"Chesapeake city, VA",Chesapeake city,VA,2015,"116,777","111,550","5,227",4.5
51,570,"Colonial Heights city, VA",Colonial Heights city,VA,2015,"8,700","8,295",405,4.7
51,580,"Covington city, VA",Covington city,VA,2015,"2,427","2,283",144,5.9
51,590,"Danville city, VA",Danville city,VA,2015,"19,184","17,819","1,365",7.1
51,595,"Emporia city, VA",Emporia city,VA,2015,"2,252","2,098",154,6.8
51,600,"Fairfax city, VA",Fairfax city,VA,2015,"12,853","12,409",444,3.5
51,610,"Falls Church city, VA",Falls Church city,VA,2015,"7,878","7,641",237,3
51,620,"Franklin city, VA",Franklin city,VA,2015,"3,622","3,382",240,6.6
51,630,"Fredericksburg city, VA",Fredericksburg city,VA,2015,"13,419","12,712",707,5.3
51,640,"Galax city, VA",Galax city,VA,2015,"2,957","2,798",159,5.4
51,650,"Hampton city, VA",Hampton city,VA,2015,"64,501","60,682","3,819",5.9
51,660,"Harrisonburg city, VA",Harrisonburg city,VA,2015,"23,977","22,722","1,255",5.2
51,670,"Hopewell city, VA",Hopewell city,VA,2015,"9,655","8,933",722,7.5
51,678,"Lexington city, VA",Lexington city,VA,2015,"2,260","2,108",152,6.7
51,680,"Lynchburg city, VA",Lynchburg city,VA,2015,"35,763","33,791","1,972",5.5
51,683,"Manassas city, VA",Manassas city,VA,2015,"21,681","20,794",887,4.1
51,685,"Manassas Park city, VA",Manassas Park city,VA,2015,"8,367","8,022",345,4.1
51,690,"Martinsville city, VA",Martinsville city,VA,2015,"5,375","4,909",466,8.7
51,700,"Newport News city, VA",Newport News city,VA,2015,"89,143","84,369","4,774",5.4
51,710,"Norfolk city, VA",Norfolk city,VA,2015,"110,946","104,840","6,106",5.5
51,720,"Norton city, VA",Norton city,VA,2015,"1,739","1,620",119,6.8
51,730,"Petersburg city, VA",Petersburg city,VA,2015,"13,547","12,320","1,227",9.1
51,735,"Poquoson city, VA",Poquoson city,VA,2015,"6,226","5,988",238,3.8
51,740,"Portsmouth city, VA",Portsmouth city,VA,2015,"44,417","41,689","2,728",6.1
51,750,"Radford city, VA",Radford city,VA,2015,"8,323","7,859",464,5.6
51,760,"Richmond city, VA",Richmond city,VA,2015,"113,141","107,324","5,817",5.1
51,770,"Roanoke city, VA",Roanoke city,VA,2015,"49,096","46,728","2,368",4.8
51,775,"Salem city, VA",Salem city,VA,2015,"12,816","12,258",558,4.4
51,790,"Staunton city, VA",Staunton city,VA,2015,"11,857","11,348",509,4.3
51,800,"Suffolk city, VA",Suffolk city,VA,2015,"42,458","40,380","2,078",4.9
51,810,"Virginia Beach city, VA",Virginia Beach city,VA,2015,"229,696","219,985","9,711",4.2
51,820,"Waynesboro city, VA",Waynesboro city,VA,2015,"10,050","9,576",474,4.7
51,830,"Williamsburg city, VA",Williamsburg city,VA,2015,"6,682","6,264",418,6.3
51,840,"Winchester city, VA",Winchester city,VA,2015,"14,256","13,640",616,4.3
53,1,"Adams County, WA",Adams County,WA,2015,"8,617","8,038",579,6.7
53,3,"Asotin County, WA",Asotin County,WA,2015,"9,682","9,234",448,4.6
53,5,"Benton County, WA",Benton County,WA,2015,"91,733","85,797","5,936",6.5
53,7,"Chelan County, WA",Chelan County,WA,2015,"42,646","40,344","2,302",5.4
53,9,"Clallam County, WA",Clallam County,WA,2015,"26,784","24,680","2,104",7.9
53,11,"Clark County, WA",Clark County,WA,2015,"214,327","200,966","13,361",6.2
53,13,"Columbia County, WA",Columbia County,WA,2015,"1,693","1,586",107,6.3
53,15,"Cowlitz County, WA",Cowlitz County,WA,2015,"44,093","40,793","3,300",7.5
53,17,"Douglas County, WA",Douglas County,WA,2015,"19,772","18,547","1,225",6.2
53,19,"Ferry County, WA",Ferry County,WA,2015,"2,472","2,228",244,9.9
53,21,"Franklin County, WA",Franklin County,WA,2015,"38,958","36,088","2,870",7.4
53,23,"Garfield County, WA",Garfield County,WA,2015,930,874,56,6
53,25,"Grant County, WA",Grant County,WA,2015,"44,688","41,531","3,157",7.1
53,27,"Grays Harbor County, WA",Grays Harbor County,WA,2015,"26,897","24,532","2,365",8.8
53,29,"Island County, WA",Island County,WA,2015,"31,766","29,885","1,881",5.9
53,31,"Jefferson County, WA",Jefferson County,WA,2015,"11,196","10,422",774,6.9
53,33,"King County, WA",King County,WA,2015,"1,185,074","1,136,052","49,022",4.1
53,35,"Kitsap County, WA",Kitsap County,WA,2015,"115,388","109,174","6,214",5.4
53,37,"Kittitas County, WA",Kittitas County,WA,2015,"20,846","19,591","1,255",6
53,39,"Klickitat County, WA",Klickitat County,WA,2015,"9,454","8,796",658,7
53,41,"Lewis County, WA",Lewis County,WA,2015,"31,203","28,657","2,546",8.2
53,43,"Lincoln County, WA",Lincoln County,WA,2015,"4,877","4,601",276,5.7
53,45,"Mason County, WA",Mason County,WA,2015,"23,007","21,259","1,748",7.6
53,47,"Okanogan County, WA",Okanogan County,WA,2015,"21,230","19,803","1,427",6.7
53,49,"Pacific County, WA",Pacific County,WA,2015,"8,091","7,385",706,8.7
53,51,"Pend Oreille County, WA",Pend Oreille County,WA,2015,"4,596","4,165",431,9.4
53,53,"Pierce County, WA",Pierce County,WA,2015,"392,279","367,880","24,399",6.2
53,55,"San Juan County, WA",San Juan County,WA,2015,"7,724","7,363",361,4.7
53,57,"Skagit County, WA",Skagit County,WA,2015,"56,687","52,969","3,718",6.6
53,59,"Skamania County, WA",Skamania County,WA,2015,"4,946","4,591",355,7.2
53,61,"Snohomish County, WA",Snohomish County,WA,2015,"404,003","385,767","18,236",4.5
53,63,"Spokane County, WA",Spokane County,WA,2015,"227,863","213,461","14,402",6.3
53,65,"Stevens County, WA",Stevens County,WA,2015,"17,432","15,924","1,508",8.7
53,67,"Thurston County, WA",Thurston County,WA,2015,"125,761","118,488","7,273",5.8
53,69,"Wahkiakum County, WA",Wahkiakum County,WA,2015,"1,291","1,179",112,8.7
53,71,"Walla Walla County, WA",Walla Walla County,WA,2015,"28,056","26,459","1,597",5.7
53,73,"Whatcom County, WA",Whatcom County,WA,2015,"104,286","98,270","6,016",5.8
53,75,"Whitman County, WA",Whitman County,WA,2015,"22,767","21,694","1,073",4.7
53,77,"Yakima County, WA",Yakima County,WA,2015,"121,715","112,179","9,536",7.8
54,1,"Barbour County, WV",Barbour County,WV,2015,"6,979","6,476",503,7.2
54,3,"Berkeley County, WV",Berkeley County,WV,2015,"54,578","51,968","2,610",4.8
54,5,"Boone County, WV",Boone County,WV,2015,"8,277","7,490",787,9.5
54,7,"Braxton County, WV",Braxton County,WV,2015,"5,523","5,042",481,8.7
54,9,"Brooke County, WV",Brooke County,WV,2015,"10,204","9,475",729,7.1
54,11,"Cabell County, WV",Cabell County,WV,2015,"41,790","39,572","2,218",5.3
54,13,"Calhoun County, WV",Calhoun County,WV,2015,"2,790","2,450",340,12.2
54,15,"Clay County, WV",Clay County,WV,2015,"3,307","2,946",361,10.9
54,17,"Doddridge County, WV",Doddridge County,WV,2015,"3,687","3,488",199,5.4
54,19,"Fayette County, WV",Fayette County,WV,2015,"16,464","15,083","1,381",8.4
54,21,"Gilmer County, WV",Gilmer County,WV,2015,"2,737","2,528",209,7.6
54,23,"Grant County, WV",Grant County,WV,2015,"5,830","5,399",431,7.4
54,25,"Greenbrier County, WV",Greenbrier County,WV,2015,"15,543","14,548",995,6.4
54,27,"Hampshire County, WV",Hampshire County,WV,2015,"9,739","9,209",530,5.4
54,29,"Hancock County, WV",Hancock County,WV,2015,"13,147","12,146","1,001",7.6
54,31,"Hardy County, WV",Hardy County,WV,2015,"5,533","5,129",404,7.3
54,33,"Harrison County, WV",Harrison County,WV,2015,"32,228","30,244","1,984",6.2
54,35,"Jackson County, WV",Jackson County,WV,2015,"12,050","11,202",848,7
54,37,"Jefferson County, WV",Jefferson County,WV,2015,"28,100","26,973","1,127",4
54,39,"Kanawha County, WV",Kanawha County,WV,2015,"87,250","82,145","5,105",5.9
54,41,"Lewis County, WV",Lewis County,WV,2015,"7,057","6,489",568,8
54,43,"Lincoln County, WV",Lincoln County,WV,2015,"7,437","6,729",708,9.5
54,45,"Logan County, WV",Logan County,WV,2015,"11,620","10,345","1,275",11
54,47,"McDowell County, WV",McDowell County,WV,2015,"5,399","4,726",673,12.5
54,49,"Marion County, WV",Marion County,WV,2015,"26,326","24,564","1,762",6.7
54,51,"Marshall County, WV",Marshall County,WV,2015,"14,211","13,035","1,176",8.3
54,53,"Mason County, WV",Mason County,WV,2015,"10,078","9,241",837,8.3
54,55,"Mercer County, WV",Mercer County,WV,2015,"22,225","20,650","1,575",7.1
54,57,"Mineral County, WV",Mineral County,WV,2015,"11,757","10,915",842,7.2
54,59,"Mingo County, WV",Mingo County,WV,2015,"7,303","6,362",941,12.9
54,61,"Monongalia County, WV",Monongalia County,WV,2015,"51,084","48,736","2,348",4.6
54,63,"Monroe County, WV",Monroe County,WV,2015,"5,818","5,502",316,5.4
54,65,"Morgan County, WV",Morgan County,WV,2015,"7,563","7,158",405,5.4
54,67,"Nicholas County, WV",Nicholas County,WV,2015,"10,046","9,158",888,8.8
54,69,"Ohio County, WV",Ohio County,WV,2015,"20,909","19,764","1,145",5.5
54,71,"Pendleton County, WV",Pendleton County,WV,2015,"3,618","3,454",164,4.5
54,73,"Pleasants County, WV",Pleasants County,WV,2015,"3,019","2,768",251,8.3
54,75,"Pocahontas County, WV",Pocahontas County,WV,2015,"3,632","3,343",289,8
54,77,"Preston County, WV",Preston County,WV,2015,"14,811","13,909",902,6.1
54,79,"Putnam County, WV",Putnam County,WV,2015,"25,842","24,430","1,412",5.5
54,81,"Raleigh County, WV",Raleigh County,WV,2015,"30,696","28,484","2,212",7.2
54,83,"Randolph County, WV",Randolph County,WV,2015,"12,037","11,213",824,6.8
54,85,"Ritchie County, WV",Ritchie County,WV,2015,"4,546","4,236",310,6.8
54,87,"Roane County, WV",Roane County,WV,2015,"5,278","4,685",593,11.2
54,89,"Summers County, WV",Summers County,WV,2015,"4,573","4,259",314,6.9
54,91,"Taylor County, WV",Taylor County,WV,2015,"7,832","7,374",458,5.8
54,93,"Tucker County, WV",Tucker County,WV,2015,"3,465","3,258",207,6
54,95,"Tyler County, WV",Tyler County,WV,2015,"3,697","3,359",338,9.1
54,97,"Upshur County, WV",Upshur County,WV,2015,"9,771","9,005",766,7.8
54,99,"Wayne County, WV",Wayne County,WV,2015,"15,751","14,657","1,094",6.9
54,101,"Webster County, WV",Webster County,WV,2015,"3,512","3,253",259,7.4
54,103,"Wetzel County, WV",Wetzel County,WV,2015,"7,238","6,531",707,9.8
54,105,"Wirt County, WV",Wirt County,WV,2015,"2,281","2,050",231,10.1
54,107,"Wood County, WV",Wood County,WV,2015,"37,513","35,206","2,307",6.1
54,109,"Wyoming County, WV",Wyoming County,WV,2015,"7,833","7,095",738,9.4
55,1,"Adams County, WI",Adams County,WI,2015,"8,302","7,713",589,7.1
55,3,"Ashland County, WI",Ashland County,WI,2015,"7,901","7,418",483,6.1
55,5,"Barron County, WI",Barron County,WI,2015,"24,396","23,207","1,189",4.9
55,7,"Bayfield County, WI",Bayfield County,WI,2015,"7,505","6,894",611,8.1
55,9,"Brown County, WI",Brown County,WI,2015,"138,906","133,376","5,530",4
55,11,"Buffalo County, WI",Buffalo County,WI,2015,"6,518","6,206",312,4.8
55,13,"Burnett County, WI",Burnett County,WI,2015,"7,249","6,754",495,6.8
55,15,"Calumet County, WI",Calumet County,WI,2015,"27,398","26,443",955,3.5
55,17,"Chippewa County, WI",Chippewa County,WI,2015,"33,064","31,542","1,522",4.6
55,19,"Clark County, WI",Clark County,WI,2015,"17,384","16,641",743,4.3
55,21,"Columbia County, WI",Columbia County,WI,2015,"31,265","29,930","1,335",4.3
55,23,"Crawford County, WI",Crawford County,WI,2015,"7,882","7,432",450,5.7
55,25,"Dane County, WI",Dane County,WI,2015,"310,088","300,430","9,658",3.1
55,27,"Dodge County, WI",Dodge County,WI,2015,"47,425","45,384","2,041",4.3
55,29,"Door County, WI",Door County,WI,2015,"15,436","14,433","1,003",6.5
55,31,"Douglas County, WI",Douglas County,WI,2015,"23,293","22,165","1,128",4.8
55,33,"Dunn County, WI",Dunn County,WI,2015,"23,715","22,673","1,042",4.4
55,35,"Eau Claire County, WI",Eau Claire County,WI,2015,"58,024","55,864","2,160",3.7
55,37,"Florence County, WI",Florence County,WI,2015,"2,206","2,061",145,6.6
55,39,"Fond du Lac County, WI",Fond du Lac County,WI,2015,"56,896","54,630","2,266",4
55,41,"Forest County, WI",Forest County,WI,2015,"3,984","3,693",291,7.3
55,43,"Grant County, WI",Grant County,WI,2015,"28,094","26,891","1,203",4.3
55,45,"Green County, WI",Green County,WI,2015,"21,042","20,259",783,3.7
55,47,"Green Lake County, WI",Green Lake County,WI,2015,"9,966","9,439",527,5.3
55,49,"Iowa County, WI",Iowa County,WI,2015,"13,659","13,093",566,4.1
55,51,"Iron County, WI",Iron County,WI,2015,"2,612","2,388",224,8.6
55,53,"Jackson County, WI",Jackson County,WI,2015,"10,321","9,840",481,4.7
55,55,"Jefferson County, WI",Jefferson County,WI,2015,"45,541","43,657","1,884",4.1
55,57,"Juneau County, WI",Juneau County,WI,2015,"13,475","12,799",676,5
55,59,"Kenosha County, WI",Kenosha County,WI,2015,"87,124","82,773","4,351",5
55,61,"Kewaunee County, WI",Kewaunee County,WI,2015,"10,867","10,433",434,4
55,63,"La Crosse County, WI",La Crosse County,WI,2015,"66,464","63,958","2,506",3.8
55,65,"Lafayette County, WI",Lafayette County,WI,2015,"9,725","9,376",349,3.6
55,67,"Langlade County, WI",Langlade County,WI,2015,"9,447","8,886",561,5.9
55,69,"Lincoln County, WI",Lincoln County,WI,2015,"15,217","14,475",742,4.9
55,71,"Manitowoc County, WI",Manitowoc County,WI,2015,"41,789","39,741","2,048",4.9
55,73,"Marathon County, WI",Marathon County,WI,2015,"73,287","70,401","2,886",3.9
55,75,"Marinette County, WI",Marinette County,WI,2015,"20,691","19,515","1,176",5.7
55,77,"Marquette County, WI",Marquette County,WI,2015,"7,476","7,028",448,6
55,78,"Menominee County, WI",Menominee County,WI,2015,"1,598","1,447",151,9.4
55,79,"Milwaukee County, WI",Milwaukee County,WI,2015,"475,735","448,993","26,742",5.6
55,81,"Monroe County, WI",Monroe County,WI,2015,"22,778","21,787",991,4.4
55,83,"Oconto County, WI",Oconto County,WI,2015,"20,288","19,266","1,022",5
55,85,"Oneida County, WI",Oneida County,WI,2015,"18,582","17,536","1,046",5.6
55,87,"Outagamie County, WI",Outagamie County,WI,2015,"101,717","97,778","3,939",3.9
55,89,"Ozaukee County, WI",Ozaukee County,WI,2015,"48,129","46,393","1,736",3.6
55,91,"Pepin County, WI",Pepin County,WI,2015,"4,097","3,930",167,4.1
55,93,"Pierce County, WI",Pierce County,WI,2015,"24,077","23,152",925,3.8
55,95,"Polk County, WI",Polk County,WI,2015,"24,544","23,386","1,158",4.7
55,97,"Portage County, WI",Portage County,WI,2015,"39,484","37,715","1,769",4.5
55,99,"Price County, WI",Price County,WI,2015,"6,834","6,537",297,4.3
55,101,"Racine County, WI",Racine County,WI,2015,"99,081","93,644","5,437",5.5
55,103,"Richland County, WI",Richland County,WI,2015,"9,271","8,891",380,4.1
55,105,"Rock County, WI",Rock County,WI,2015,"83,122","78,910","4,212",5.1
55,107,"Rusk County, WI",Rusk County,WI,2015,"6,978","6,605",373,5.3
55,109,"St. Croix County, WI",St. Croix County,WI,2015,"48,697","46,875","1,822",3.7
55,111,"Sauk County, WI",Sauk County,WI,2015,"35,218","33,806","1,412",4
55,113,"Sawyer County, WI",Sawyer County,WI,2015,"7,787","7,187",600,7.7
55,115,"Shawano County, WI",Shawano County,WI,2015,"21,231","20,221","1,010",4.8
55,117,"Sheboygan County, WI",Sheboygan County,WI,2015,"61,110","58,857","2,253",3.7
55,119,"Taylor County, WI",Taylor County,WI,2015,"10,672","10,214",458,4.3
55,121,"Trempealeau County, WI",Trempealeau County,WI,2015,"16,576","15,943",633,3.8
55,123,"Vernon County, WI",Vernon County,WI,2015,"15,456","14,836",620,4
55,125,"Vilas County, WI",Vilas County,WI,2015,"9,970","9,287",683,6.9
55,127,"Walworth County, WI",Walworth County,WI,2015,"56,843","54,266","2,577",4.5
55,129,"Washburn County, WI",Washburn County,WI,2015,"7,935","7,519",416,5.2
55,131,"Washington County, WI",Washington County,WI,2015,"75,890","73,109","2,781",3.7
55,133,"Waukesha County, WI",Waukesha County,WI,2015,"220,891","212,689","8,202",3.7
55,135,"Waupaca County, WI",Waupaca County,WI,2015,"26,970","25,748","1,222",4.5
55,137,"Waushara County, WI",Waushara County,WI,2015,"11,454","10,751",703,6.1
55,139,"Winnebago County, WI",Winnebago County,WI,2015,"91,233","87,453","3,780",4.1
55,141,"Wood County, WI",Wood County,WI,2015,"34,328","32,481","1,847",5.4
56,1,"Albany County, WY",Albany County,WY,2015,"20,471","19,836",635,3.1
56,3,"Big Horn County, WY",Big Horn County,WY,2015,"5,513","5,272",241,4.4
56,5,"Campbell County, WY",Campbell County,WY,2015,"25,599","24,606",993,3.9
56,7,"Carbon County, WY",Carbon County,WY,2015,"8,368","8,061",307,3.7
56,9,"Converse County, WY",Converse County,WY,2015,"8,247","7,949",298,3.6
56,11,"Crook County, WY",Crook County,WY,2015,"3,679","3,552",127,3.5
56,13,"Fremont County, WY",Fremont County,WY,2015,"20,074","18,977","1,097",5.5
56,15,"Goshen County, WY",Goshen County,WY,2015,"7,023","6,795",228,3.2
56,17,"Hot Springs County, WY",Hot Springs County,WY,2015,"2,380","2,282",98,4.1
56,19,"Johnson County, WY",Johnson County,WY,2015,"4,167","3,966",201,4.8
56,21,"Laramie County, WY",Laramie County,WY,2015,"48,225","46,341","1,884",3.9
56,23,"Lincoln County, WY",Lincoln County,WY,2015,"8,343","7,955",388,4.7
56,25,"Natrona County, WY",Natrona County,WY,2015,"42,482","40,431","2,051",4.8
56,27,"Niobrara County, WY",Niobrara County,WY,2015,"1,317","1,278",39,3
56,29,"Park County, WY",Park County,WY,2015,"15,637","14,974",663,4.2
56,31,"Platte County, WY",Platte County,WY,2015,"4,871","4,683",188,3.9
56,33,"Sheridan County, WY",Sheridan County,WY,2015,"15,799","15,139",660,4.2
56,35,"Sublette County, WY",Sublette County,WY,2015,"4,531","4,298",233,5.1
56,37,"Sweetwater County, WY",Sweetwater County,WY,2015,"22,556","21,509","1,047",4.6
56,39,"Teton County, WY",Teton County,WY,2015,"14,574","14,016",558,3.8
56,41,"Uinta County, WY",Uinta County,WY,2015,"9,593","9,120",473,4.9
56,43,"Washakie County, WY",Washakie County,WY,2015,"4,233","4,058",175,4.1
56,45,"Weston County, WY",Weston County,WY,2015,"3,930","3,798",132,3.4
72,1,"Adjuntas Municipio, PR",Adjuntas Municipio,PR,2015,"4,385","3,608",777,17.7
72,3,"Aguada Municipio, PR",Aguada Municipio,PR,2015,"11,826","10,172","1,654",14
72,5,"Aguadilla Municipio, PR",Aguadilla Municipio,PR,2015,"14,768","12,694","2,074",14
72,7,"Aguas Buenas Municipio, PR",Aguas Buenas Municipio,PR,2015,"6,828","5,830",998,14.6
72,9,"Aibonito Municipio, PR",Aibonito Municipio,PR,2015,"6,648","5,678",970,14.6
72,11,"Anasco Municipio, PR",Anasco Municipio,PR,2015,"8,857","7,702","1,155",13
